model,day_index,open_phase_model,hardwood_phase_model,open_precipitation_m,hardwood_precipitation_m,open_ground_accumulation_m,hardwood_ground_accumulation_m,precipitation_equal,accumulation_equal,phase_model_equal
B,259,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,260,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0284,0.0284,0.0,0.0,True,True,True
B,261,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,262,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,263,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,264,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,265,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,266,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,267,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,268,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0145,0.0145,0.0,0.0,True,True,True
B,269,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,270,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,271,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,272,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,273,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,274,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,275,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,276,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0142,0.0142,0.0,0.0,True,True,True
B,277,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,278,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,279,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,280,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,281,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,282,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,283,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.0,0.0,True,True,True
B,284,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0076,0.0076,0.0,0.0,True,True,True
B,285,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,286,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,287,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,288,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,289,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,290,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,291,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0112,0.0112,0.0,0.0,True,True,True
B,292,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,293,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,294,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,295,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,296,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,297,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,298,harder_pomeroy_hourly,harder_pomeroy_hourly,0.03150000000000001,0.03150000000000001,0.0,0.0,True,True,True
B,299,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,300,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,301,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0028,0.0028,0.0,0.0,True,True,True
B,302,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,303,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,304,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,305,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,306,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,307,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,308,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0043,0.0043,0.0,0.0,True,True,True
B,309,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,310,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,311,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,312,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.0,0.0,True,True,True
B,313,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0089,0.0089,0.00667561992397629,0.00734268639912598,True,False,True
B,314,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,315,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,316,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,317,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,318,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,319,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,320,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,321,harder_pomeroy_hourly,harder_pomeroy_hourly,0.01979999999999999,0.01979999999999999,0.01975096321382289,0.01975897493402713,True,False,True
B,322,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.00359652775416442,0.00359715845046136,True,False,True
B,323,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,324,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,325,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,326,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,327,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0005,0.0005,0.00049998733313899,0.00049998869716975,True,False,True
B,328,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02260000000000001,0.02260000000000001,0.02259971273400328,0.02259971887878526,True,False,True
B,329,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,330,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,331,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0051,0.0051,0.00505373444430548,0.0050622128613833,True,False,True
B,332,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02410000000000001,0.02410000000000001,0.01028289552947339,0.01040541220269811,True,False,True
B,333,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,334,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,335,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,336,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.00017421679463802,0.0002010277459177,True,False,True
B,337,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,338,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,339,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,340,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,341,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.00071803986560145,0.0007807537932752,True,False,True
B,342,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.00019404924314447,0.00020859297983929,True,False,True
B,343,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0043,0.0043,0.00015193684090563,0.0,True,False,True
B,344,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,345,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,346,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.00359996359273266,0.00359997443989357,True,False,True
B,347,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,348,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,349,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0048,0.0048,0.00479999999999958,0.00479999999999964,True,True,True
B,350,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0013,0.0013,0.00129999999999502,0.0012999999999957,True,True,True
B,351,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,352,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0008,0.0008,0.0008,0.0008,True,True,True
B,353,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,354,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,355,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,356,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,357,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,358,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,359,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,360,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,361,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,362,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.00149997449943417,0.00149998234675359,True,False,True
B,363,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,364,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,365,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,366,harder_pomeroy_hourly,harder_pomeroy_hourly,0.002,0.002,0.00199999999999998,0.00199999999999998,True,True,True
B,367,harder_pomeroy_hourly,harder_pomeroy_hourly,0.001,0.001,0.00099999999999994,0.00099999999999994,True,True,True
B,368,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,369,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,370,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,371,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0089,0.0089,0.00889999999999934,0.00889999999999941,True,True,True
B,372,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,373,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,374,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,375,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,376,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,377,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,378,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,379,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,380,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,381,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0051,0.0051,0.00509999997403402,0.0050999999826907,True,False,True
B,382,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.00229999999947349,0.00229999999964691,True,True,True
B,383,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,384,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,385,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,386,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,387,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,388,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,389,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,390,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,391,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,392,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,393,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.00226392842300521,0.0022725578023068,True,False,True
B,394,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.00229999883123483,0.00229999908680777,True,False,True
B,395,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,396,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,397,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0137,0.0137,0.01369999996445359,0.0136999999710233,True,True,True
B,398,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02919999999999999,0.02919999999999999,0.02919998458571555,0.02919998728199059,True,False,True
B,399,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,400,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,401,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,402,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,403,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0074,0.0074,0.00739958798823214,0.00739970874006078,True,False,True
B,404,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0099,0.0099,0.00988749080690457,0.00989103907543428,True,False,True
B,405,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,406,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,407,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0239,0.0239,0.00193403641673824,0.00230625396638543,True,False,True
B,408,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,409,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,410,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,411,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,412,harder_pomeroy_hourly,harder_pomeroy_hourly,0.003,0.003,0.0016426839616858,0.00171986283832621,True,False,True
B,413,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,414,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,415,harder_pomeroy_hourly,harder_pomeroy_hourly,0.014,0.014,0.007279713211664,0.00734060889552676,True,False,True
B,416,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0272,0.0272,0.00063212754281583,0.00064254151800354,True,False,True
B,417,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0038,0.0038,6.1700927e-10,6.369346e-10,True,False,True
B,418,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,419,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02059999999999999,0.02059999999999999,0.0,0.0,True,True,True
B,420,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0251,0.0251,0.0,0.0,True,True,True
B,421,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0358,0.0358,0.0,0.0,True,True,True
B,422,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0043,0.0043,0.0,0.0,True,True,True
B,423,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,424,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0028,0.0028,0.00279438026214536,0.00279557943682649,True,False,True
B,425,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,426,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,427,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,428,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,429,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,430,harder_pomeroy_hourly,harder_pomeroy_hourly,0.003,0.003,0.00299664912431404,0.00299758015463907,True,False,True
B,431,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0036,0.0036,0.00349576398917092,0.00352152693544709,True,False,True
B,432,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,433,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,434,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,435,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,436,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,437,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,438,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,439,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,440,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,441,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,442,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,443,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,444,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,445,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0015,0.0015,0.00149999967955476,0.00149999968606379,True,False,True
B,446,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,447,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,448,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,449,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,450,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0056,0.0056,0.0,0.0,True,True,True
B,451,harder_pomeroy_hourly,harder_pomeroy_hourly,0.003,0.003,0.0,0.0,True,True,True
B,452,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,453,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,454,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0053,0.0053,0.0,0.0,True,True,True
B,455,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,456,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0224,0.0223,0.0,0.0,False,True,True
B,457,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,458,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,459,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,460,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0185,0.0185,0.0,0.0,True,True,True
B,461,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,462,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,463,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,464,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0048,0.0048,0.0,0.0,True,True,True
B,465,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,466,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0023,0.0023,0.0,0.0,True,True,True
B,467,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,468,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,469,harder_pomeroy_hourly,harder_pomeroy_hourly,0.016,0.016,0.0,0.0,True,True,True
B,470,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,471,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,472,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,473,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,474,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,475,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,476,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,477,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,478,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0122,0.0122,0.0,0.0,True,True,True
B,479,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0193,0.0193,0.0,0.0,True,True,True
B,480,harder_pomeroy_hourly,harder_pomeroy_hourly,0.002,0.002,0.0,0.0,True,True,True
B,481,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,482,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,483,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0041,0.0041,0.0,0.0,True,True,True
B,484,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0155,0.0155,0.0,0.0,True,True,True
B,485,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,486,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,487,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0025,0.0025,0.0,0.0,True,True,True
B,488,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,489,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,490,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,491,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,492,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,493,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,494,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,495,harder_pomeroy_hourly,harder_pomeroy_hourly,0.003,0.003,0.0,0.0,True,True,True
B,496,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02030000000000001,0.02030000000000001,0.0,0.0,True,True,True
B,497,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0135,0.0135,0.0,0.0,True,True,True
B,498,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,499,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,500,harder_pomeroy_hourly,harder_pomeroy_hourly,0.02620000000000001,0.02610000000000001,0.0,0.0,False,True,True
B,501,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0043,0.0043,0.0,0.0,True,True,True
B,502,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,503,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,504,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,505,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,506,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,507,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,508,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,509,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,510,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,511,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,512,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
B,513,harder_pomeroy_hourly,harder_pomeroy_hourly,0.0,0.0,0.0,0.0,True,True,True
