Latitude: 43.928928  Longitude: -71.765647
X & Y on Lambert Conformal Conic: 2120775.51 513754.32
Tile: 11935
Elevation: 588 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
1990,220,50873.79,25.02,15.15,1720.88
1990,221,50719.16,24.65,11.87,1389.82
1990,222,50562.83,22.29,13.42,1539.02
1990,223,50404.86,23.18,16.05,1822.94
1990,224,50245.30,25.23,15.04,1708.33
1990,225,50084.22,24.57,13.11,1507.33
1990,226,49921.68,21.79,13.24,1520.49
1990,227,49757.71,23.22,9.68,1201.01
1990,228,49592.39,24.39,12.75,1472.64
1990,229,49425.77,26.87,13.33,1529.94
1990,230,49257.89,26.49,14.12,1610.00
1990,231,49088.80,20.33,10.64,1280.64
1990,232,48918.56,19.01,5.23,885.89
1990,233,48747.22,20.90,5.46,900.55
1990,234,48574.81,23.02,7.02,1002.61
1990,235,48401.40,23.32,9.20,1163.41
1990,236,48227.01,22.66,12.77,1474.21
1990,237,48051.71,22.20,14.10,1607.64
1990,238,47875.52,26.39,14.70,1671.59
1990,239,47698.50,26.95,14.26,1625.28
1990,240,47520.68,25.10,13.36,1532.91
1990,241,47342.11,22.86,13.85,1582.37
1990,242,47162.82,22.04,8.93,1142.40
1990,243,46982.85,23.88,7.03,1003.49
1990,244,46802.24,23.60,8.59,1116.22
1990,245,46621.03,23.21,10.97,1309.50
1990,246,46439.25,19.44,8.16,1084.35
1990,247,46256.94,20.68,5.02,873.01
1990,248,46074.13,21.85,7.99,1071.82
1990,249,45890.86,21.76,11.66,1371.11
1990,250,45707.16,19.46,10.82,1296.58
1990,251,45523.05,16.49,1.66,688.35
1990,252,45338.59,18.49,2.40,725.80
1990,253,45153.78,20.41,5.62,910.60
1990,254,44968.67,21.54,10.56,1274.28
1990,255,44783.29,20.30,10.51,1270.26
1990,256,44597.66,22.87,12.37,1436.66
1990,257,44411.82,19.81,13.48,1544.63
1990,258,44225.79,18.97,11.94,1396.06
1990,259,44039.61,11.77,5.18,882.69
1990,260,43853.30,8.48,1.27,669.32
1990,261,43666.89,7.96,-0.21,601.44
1990,262,43480.40,13.51,0.09,614.80
1990,263,43293.88,12.59,3.44,781.35
1990,264,43107.34,13.23,4.93,867.88
1990,265,42920.82,12.81,5.68,914.30
1990,266,42734.34,14.10,6.44,963.42
1990,267,42547.93,12.06,3.64,792.56
1990,268,42361.62,16.33,1.94,702.50
1990,269,42175.43,17.18,4.53,843.94
1990,270,41989.40,18.93,6.61,974.94
1990,271,41803.56,21.02,7.84,1060.53
1990,272,41617.93,19.11,8.68,1122.57
1990,273,41432.54,15.35,8.22,1088.06
1990,274,41247.43,13.22,3.78,800.72
1990,275,41062.63,11.39,1.44,677.91
1990,276,40878.16,14.91,-0.35,595.42
1990,277,40694.05,16.08,2.28,719.53
1990,278,40510.34,16.24,3.79,800.81
1990,279,40327.07,23.77,4.70,853.98
1990,280,40144.26,23.75,8.55,1113.35
1990,281,39961.94,18.98,10.20,1243.61
1990,282,39780.16,14.05,9.31,1172.04
1990,283,39598.94,12.81,8.42,1103.67
1990,284,39418.33,14.84,7.89,1064.30
1990,285,39238.36,20.03,9.74,1205.93
1990,286,39059.07,19.22,13.70,1566.79
1990,287,38880.49,18.81,13.21,1517.31
1990,288,38702.66,16.11,6.97,999.61
1990,289,38525.64,12.87,1.83,697.03
1990,290,38349.45,16.95,-0.91,571.42
1990,291,38174.13,18.49,3.41,779.60
1990,292,37999.75,10.28,1.12,662.21
1990,293,37826.32,10.28,-3.60,468.02
1990,294,37653.91,13.50,-2.86,494.88
1990,295,37482.56,12.71,0.42,629.65
1990,296,37312.31,11.13,4.88,864.43
1990,297,37143.22,11.63,4.91,866.48
1990,298,36975.33,9.14,-0.74,578.60
1990,299,36808.69,5.35,-1.49,547.72
1990,300,36643.37,5.31,-5.69,399.68
1990,301,36479.40,4.42,-5.13,417.01
1990,302,36316.84,3.19,-3.25,480.76
1990,303,36155.75,8.99,-3.77,462.07
1990,304,35996.19,8.51,-1.85,533.19
1990,305,35838.20,12.40,-3.61,467.94
1990,306,35681.86,15.61,-1.30,555.43
1990,307,35527.22,18.76,3.96,810.43
1990,308,35374.34,17.70,5.05,875.10
1990,309,35223.27,6.58,0.18,618.65
1990,310,35074.09,5.27,-0.83,574.69
1990,311,34926.86,1.76,-3.55,470.03
1990,312,34781.64,0.19,-5.69,399.81
1990,313,34638.49,4.88,-7.38,351.12
1990,314,34497.48,2.85,-3.91,457.36
1990,315,34358.68,-0.13,-3.73,463.69
1990,316,34222.15,-3.61,-8.81,313.96
1990,317,34087.96,-4.39,-11.55,252.68
1990,318,33956.18,3.26,-9.20,304.64
1990,319,33826.87,11.39,-5.92,392.73
1990,320,33700.11,14.30,-1.75,537.09
1990,321,33575.96,7.23,-1.88,532.11
1990,322,33454.49,1.45,-4.63,433.36
1990,323,33335.77,0.73,-5.80,396.23
1990,324,33219.87,2.56,-6.28,381.93
1990,325,33106.86,4.70,-3.52,471.15
1990,326,32996.80,4.94,-5.39,409.06
1990,327,32889.76,4.83,-3.74,463.22
1990,328,32785.81,5.09,-2.18,520.48
1990,329,32685.02,7.26,-3.69,465.00
1990,330,32587.44,3.96,-5.60,402.48
1990,331,32493.15,8.18,-5.81,396.18
1990,332,32402.21,15.88,0.49,632.94
1990,333,32314.67,8.04,-1.88,532.14
1990,334,32230.60,-0.03,-6.68,370.60
1990,335,32150.06,4.60,-7.81,339.51
1990,336,32073.11,4.12,-6.45,377.04
1990,337,31999.80,1.82,-9.43,299.10
1990,338,31930.18,3.39,-7.44,349.51
1990,339,31864.31,-2.04,-7.43,349.59
1990,340,31802.24,-1.11,-12.52,233.63
1990,341,31744.00,1.81,-9.37,300.54
1990,342,31689.66,2.25,-5.98,391.07
1990,343,31639.24,2.65,-7.33,352.36
1990,344,31592.79,1.83,-8.92,311.23
1990,345,31550.34,-5.70,-13.90,208.79
1990,346,31511.94,-0.37,-13.59,214.24
1990,347,31477.60,4.14,-10.50,274.87
1990,348,31447.36,-3.86,-13.59,214.20
1990,349,31421.24,-1.39,-14.76,194.56
1990,350,31399.26,0.56,-10.98,264.56
1990,351,31381.44,1.90,-6.39,378.84
1990,352,31367.79,4.06,-7.97,335.40
1990,353,31358.33,2.28,-4.41,440.52
1990,354,31353.07,0.47,-11.90,245.74
1990,355,31352.00,4.58,-8.91,311.48
1990,356,31355.13,9.95,-0.47,590.35
1990,357,31362.46,11.55,1.26,669.06
1990,358,31373.97,2.42,-5.43,407.85
1990,359,31389.67,-4.86,-13.63,213.52
1990,360,31409.53,-5.79,-13.85,209.67
1990,361,31433.55,-6.74,-17.16,159.20
1990,362,31461.70,-2.70,-14.51,198.55
1990,363,31493.96,4.74,-7.65,343.85
1990,364,31530.30,7.03,-1.30,555.14
1990,365,31570.69,-0.91,-12.97,225.36
1991,1,31615.31,-4.29,-18.81,138.41
1991,2,31663.73,-0.17,-12.25,238.77
1991,3,31716.10,-4.36,-11.69,249.83
1991,4,31772.38,-5.49,-15.42,184.14
1991,5,31832.52,-2.79,-13.78,210.79
1991,6,31896.49,-1.92,-10.87,266.81
1991,7,31964.22,-7.46,-11.84,246.83
1991,8,32035.68,-8.50,-20.59,118.68
1991,9,32110.80,-2.13,-18.23,145.39
1991,10,32189.54,-5.49,-16.69,165.67
1991,11,32271.83,-9.23,-21.12,113.25
1991,12,32357.63,-4.28,-18.10,146.97
1991,13,32446.86,-6.39,-13.04,224.00
1991,14,32539.47,-4.16,-18.94,136.83
1991,15,32635.40,0.49,-13.69,212.35
1991,16,32734.58,2.20,-4.60,434.37
1991,17,32836.94,2.46,-4.71,430.53
1991,18,32942.43,-1.94,-6.97,362.37
1991,19,33050.98,-3.00,-16.36,170.24
1991,20,33162.51,1.32,-11.91,245.39
1991,21,33276.96,-10.03,-16.85,163.41
1991,22,33394.27,-13.54,-23.56,91.26
1991,23,33514.36,-6.64,-24.77,81.90
1991,24,33637.16,-5.61,-19.38,131.76
1991,25,33762.61,-12.76,-23.87,88.79
1991,26,33890.64,-7.14,-24.49,83.94
1991,27,34021.19,-1.51,-19.76,127.45
1991,28,34154.17,1.30,-12.43,235.37
1991,29,34289.53,1.71,-10.74,269.57
1991,30,34427.19,1.22,-8.78,314.79
1991,31,34567.09,-3.44,-11.29,257.97
1991,32,34709.17,-9.04,-19.60,129.31
1991,33,34853.36,5.55,-22.24,102.68
1991,34,34999.59,10.12,-11.63,250.97
1991,35,35147.79,10.31,-4.75,429.18
1991,36,35297.91,9.00,-2.51,507.71
1991,37,35449.88,3.62,-2.63,503.43
1991,38,35603.65,2.81,-1.66,540.80
1991,39,35759.14,5.45,-2.41,511.66
1991,40,35916.30,4.73,-7.50,347.90
1991,41,36075.08,1.29,-9.34,301.27
1991,42,36235.40,-6.70,-16.36,170.30
1991,43,36397.23,-9.66,-22.26,102.49
1991,44,36560.49,-2.06,-18.52,141.89
1991,45,36725.14,-0.88,-12.99,224.88
1991,46,36891.12,-1.12,-8.02,334.10
1991,47,37058.39,-9.36,-20.17,123.07
1991,48,37226.88,-2.20,-19.53,130.02
1991,49,37396.55,0.95,-17.74,151.63
1991,50,37567.35,3.01,-11.95,244.67
1991,51,37739.23,5.33,-3.95,456.17
1991,52,37912.15,3.79,-3.89,458.13
1991,53,38086.06,5.29,-6.79,367.29
1991,54,38260.91,-8.29,-19.88,126.15
1991,55,38436.66,-5.82,-18.52,141.84
1991,56,38613.27,-2.23,-14.06,206.14
1991,57,38790.70,-2.84,-15.86,177.63
1991,58,38968.90,-3.66,-15.00,190.76
1991,59,39147.84,0.42,-16.15,173.27
1991,60,39327.48,9.06,-10.23,280.64
1991,61,39507.77,9.98,0.10,615.26
1991,62,39688.68,6.73,-0.04,609.05
1991,63,39870.19,2.50,-1.53,545.98
1991,64,40052.24,3.45,-5.06,419.41
1991,65,40234.80,6.48,-6.78,367.61
1991,66,40417.85,4.03,-6.88,364.78
1991,67,40601.34,-4.03,-13.23,220.47
1991,68,40785.25,-4.25,-14.49,198.93
1991,69,40969.54,-4.35,-12.09,241.91
1991,70,41154.18,-2.40,-11.31,257.59
1991,71,41339.14,-0.17,-9.08,307.53
1991,72,41524.39,4.27,-7.37,351.32
1991,73,41709.90,1.16,-4.97,422.14
1991,74,41895.64,2.88,-3.90,457.68
1991,75,42081.58,4.17,-6.84,365.90
1991,76,42267.69,6.74,-8.18,329.98
1991,77,42453.94,4.73,-6.09,387.66
1991,78,42640.31,4.14,-3.29,479.12
1991,79,42826.76,1.93,-4.23,446.35
1991,80,43013.26,3.23,-9.43,298.96
1991,81,43199.80,4.02,-5.90,393.36
1991,82,43386.33,0.00,-4.84,426.30
1991,83,43572.84,2.10,-3.73,463.55
1991,84,43759.29,3.36,-2.51,507.68
1991,85,43945.65,6.23,-2.17,520.91
1991,86,44131.90,7.93,-2.08,524.30
1991,87,44318.01,13.10,-1.50,547.39
1991,88,44503.95,6.71,-3.56,469.47
1991,89,44689.69,2.38,-5.67,400.29
1991,90,44875.20,3.61,-10.97,264.64
1991,91,45060.45,3.30,-7.26,354.17
1991,92,45245.41,4.94,-3.00,489.47
1991,93,45430.06,7.95,-5.24,413.50
1991,94,45614.35,15.97,-4.89,417.76
1991,95,45798.26,17.06,-0.63,568.85
1991,96,45981.75,19.50,1.62,686.71
1991,97,46164.80,23.10,5.54,853.16
1991,98,46347.37,21.50,4.77,857.96
1991,99,46529.42,18.71,7.34,1025.01
1991,100,46710.92,9.82,1.34,672.73
1991,101,46891.84,3.73,-2.24,518.05
1991,102,47072.13,4.35,-4.54,436.08
1991,103,47251.77,6.47,-5.03,420.35
1991,104,47430.71,11.32,-6.46,373.95
1991,105,47608.91,8.96,-1.26,556.82
1991,106,47786.34,11.18,0.85,649.36
1991,107,47962.95,9.28,0.55,635.53
1991,108,48138.71,6.93,-0.30,597.62
1991,109,48313.56,11.72,-2.69,488.17
1991,110,48487.47,10.42,-2.08,524.47
1991,111,48660.39,6.58,-0.46,590.70
1991,112,48832.27,7.45,1.23,667.43
1991,113,49003.08,12.97,0.92,652.73
1991,114,49172.75,15.96,-0.63,583.11
1991,115,49341.25,14.64,-0.24,600.25
1991,116,49508.51,19.09,-0.83,572.88
1991,117,49674.50,19.22,1.42,676.79
1991,118,49839.15,15.41,-0.49,589.28
1991,119,50002.42,19.51,1.49,678.95
1991,120,50164.24,13.22,3.55,787.59
1991,121,50324.57,17.72,4.34,832.63
1991,122,50483.35,13.36,4.38,835.12
1991,123,50640.52,9.14,2.52,732.21
1991,124,50796.01,11.86,2.12,711.55
1991,125,50949.78,16.31,-0.63,583.27
1991,126,51101.76,10.80,2.15,713.26
1991,127,51251.88,11.82,3.52,785.91
1991,128,51400.09,11.77,3.88,806.28
1991,129,51546.33,14.69,-0.68,581.17
1991,130,51690.51,18.04,2.26,718.67
1991,131,51832.60,21.99,2.51,726.73
1991,132,51972.51,24.49,6.69,972.36
1991,133,52110.18,23.40,4.25,819.50
1991,134,52245.54,19.56,6.08,939.82
1991,135,52378.53,22.17,3.47,776.33
1991,136,52509.07,26.57,5.45,848.51
1991,137,52637.11,20.84,8.90,1139.64
1991,138,52762.57,14.94,2.70,741.33
1991,139,52885.38,17.89,-1.75,537.07
1991,140,53005.47,22.02,0.29,603.78
1991,141,53122.79,24.25,3.24,738.30
1991,142,53237.25,23.72,7.32,1021.30
1991,143,53348.78,22.93,4.30,830.23
1991,144,53457.33,27.50,8.95,1143.49
1991,145,53562.83,23.10,12.61,1459.46
1991,146,53665.20,20.35,7.67,1048.54
1991,147,53764.39,19.45,9.18,1161.77
1991,148,53860.32,23.03,11.97,1399.37
1991,149,53952.94,22.16,10.79,1294.19
1991,150,54042.18,22.21,9.19,1162.61
1991,151,54127.98,18.91,11.89,1391.56
1991,152,54210.29,20.50,11.10,1320.96
1991,153,54289.03,21.10,6.38,959.71
1991,154,54364.16,21.48,6.37,958.97
1991,155,54435.63,13.38,6.30,954.39
1991,156,54503.37,13.53,5.47,900.81
1991,157,54567.34,19.62,3.79,801.12
1991,158,54627.49,24.32,5.16,878.09
1991,159,54683.78,23.14,8.50,1109.19
1991,160,54736.16,22.64,4.61,848.58
1991,161,54784.59,26.03,7.70,1043.71
1991,162,54829.03,23.63,11.68,1372.44
1991,163,54869.45,20.88,10.16,1240.64
1991,164,54905.82,16.26,5.30,890.15
1991,165,54938.10,20.56,4.94,868.48
1991,166,54966.28,21.47,8.61,1117.97
1991,167,54990.32,16.33,11.96,1397.72
1991,168,55010.21,17.98,11.79,1382.51
1991,169,55025.94,24.70,11.06,1317.43
1991,170,55037.48,25.27,9.67,1200.40
1991,171,55044.84,27.56,10.61,1277.98
1991,172,55047.99,22.26,10.73,1288.87
1991,173,55046.95,19.38,9.05,1151.65
1991,174,55041.71,20.55,4.17,822.84
1991,175,55032.28,22.02,5.70,915.41
1991,176,55018.67,25.33,6.11,926.84
1991,177,55000.87,26.51,8.22,1058.07
1991,178,54978.92,28.66,12.40,1417.29
1991,179,54952.83,30.09,15.12,1716.07
1991,180,54922.61,23.63,15.03,1707.74
1991,181,54888.30,19.56,10.10,1235.25
1991,182,54849.92,18.96,3.38,777.93
1991,183,54807.50,22.84,4.41,830.12
1991,184,54761.08,22.27,7.00,1001.35
1991,185,54710.69,22.05,8.52,1110.95
1991,186,54656.37,17.13,10.55,1273.33
1991,187,54598.16,19.20,12.02,1403.35
1991,188,54536.11,21.53,14.11,1609.43
1991,189,54470.26,23.15,14.00,1597.23
1991,190,54400.67,19.90,9.80,1211.35
1991,191,54327.38,21.70,6.29,953.37
1991,192,54250.45,21.67,7.00,1001.40
1991,193,54169.94,23.19,8.05,1075.69
1991,194,54085.89,17.87,10.16,1240.81
1991,195,53998.38,21.70,12.04,1405.53
1991,196,53907.46,24.42,8.50,1109.18
1991,197,53813.19,26.25,8.76,1129.36
1991,198,53715.63,26.80,10.44,1264.16
1991,199,53614.86,29.19,13.79,1575.89
1991,200,53510.93,30.38,15.89,1804.52
1991,201,53403.91,31.34,17.33,1977.24
1991,202,53293.87,27.72,16.48,1874.08
1991,203,53180.88,25.86,13.20,1516.93
1991,204,53065.00,27.98,14.70,1636.33
1991,205,52946.30,25.65,12.13,1384.54
1991,206,52824.85,25.21,10.66,1239.00
1991,207,52700.71,21.67,12.89,1485.76
1991,208,52573.97,22.72,12.32,1432.13
1991,209,52444.68,23.07,6.91,964.66
1991,210,52312.91,23.69,7.69,1020.28
1991,211,52178.74,23.36,7.75,1003.95
1991,212,52042.23,24.22,10.00,1179.38
1991,213,51903.44,26.20,10.26,1167.08
1991,214,51762.44,25.23,11.56,1317.44
1991,215,51619.31,23.55,11.04,1304.44
1991,216,51474.10,17.53,11.83,1386.42
1991,217,51326.88,19.38,10.95,1307.96
1991,218,51177.71,21.24,11.04,1315.61
1991,219,51026.66,24.35,7.76,1016.87
1991,220,50873.79,25.41,9.31,1136.55
1991,221,50719.16,20.44,10.49,1268.02
1991,222,50562.83,20.75,12.28,1428.06
1991,223,50404.86,21.61,10.72,1287.61
1991,224,50245.30,23.94,11.35,1343.04
1991,225,50084.22,26.71,10.97,1309.84
1991,226,49921.68,26.83,12.01,1402.66
1991,227,49757.71,22.95,13.94,1591.96
1991,228,49592.39,24.85,13.81,1578.64
1991,229,49425.77,27.34,13.57,1553.65
1991,230,49257.89,23.85,15.16,1722.46
1991,231,49088.80,18.20,14.08,1605.88
1991,232,48918.56,19.78,10.99,1311.04
1991,233,48747.22,18.18,12.03,1404.44
1991,234,48574.81,22.49,12.44,1443.44
1991,235,48401.40,21.54,11.57,1362.26
1991,236,48227.01,20.14,8.72,1126.34
1991,237,48051.71,20.84,6.73,983.25
1991,238,47875.52,24.15,7.90,1065.19
1991,239,47698.50,26.31,10.98,1310.36
1991,240,47520.68,27.08,14.67,1668.04
1991,241,47342.11,26.50,14.57,1658.19
1991,242,47162.82,27.06,13.06,1502.45
1991,243,46982.85,21.25,9.87,1216.85
1991,244,46802.24,15.08,2.37,724.59
1991,245,46621.03,19.84,1.10,661.33
1991,246,46439.25,22.80,4.34,832.72
1991,247,46256.94,19.80,8.16,1083.71
1991,248,46074.13,21.59,8.88,1138.47
1991,249,45890.86,21.83,7.25,1018.67
1991,250,45707.16,22.80,7.27,1020.06
1991,251,45523.05,21.57,7.22,1016.29
1991,252,45338.59,21.56,6.17,945.56
1991,253,45153.78,23.86,9.39,1178.46
1991,254,44968.67,16.33,8.73,1126.56
1991,255,44783.29,14.91,1.97,704.12
1991,256,44597.66,17.70,0.36,627.00
1991,257,44411.82,17.89,3.39,778.84
1991,258,44225.79,17.85,8.01,1072.83
1991,259,44039.61,25.46,12.19,1419.47
1991,260,43853.30,24.45,15.09,1714.25
1991,261,43666.89,20.82,8.54,1112.18
1991,262,43480.40,16.26,7.74,1053.19
1991,263,43293.88,10.26,3.27,772.35
1991,264,43107.34,10.47,-0.03,609.45
1991,265,42920.82,14.48,-2.49,508.65
1991,266,42734.34,13.34,1.72,691.38
1991,267,42547.93,13.88,2.73,743.31
1991,268,42361.62,12.58,3.58,789.45
1991,269,42175.43,13.42,6.48,966.52
1991,270,41989.40,10.46,2.39,725.36
1991,271,41803.56,9.13,-1.77,536.56
1991,272,41617.93,8.71,-2.36,513.63
1991,273,41432.54,10.62,-4.31,443.94
1991,274,41247.43,16.66,0.61,638.29
1991,275,41062.63,19.82,6.56,971.37
1991,276,40878.16,18.49,10.65,1282.19
1991,277,40694.05,18.59,7.55,1039.88
1991,278,40510.34,14.88,7.75,1054.32
1991,279,40327.07,14.23,7.67,1048.21
1991,280,40144.26,7.82,-0.67,581.53
1991,281,39961.94,10.63,-3.01,489.24
1991,282,39780.16,16.55,-1.52,546.51
1991,283,39598.94,16.38,2.36,723.81
1991,284,39418.33,8.84,3.64,792.36
1991,285,39238.36,7.43,2.29,720.32
1991,286,39059.07,6.67,-3.60,468.20
1991,287,38880.49,9.24,-3.69,465.17
1991,288,38702.66,10.84,-2.28,516.53
1991,289,38525.64,13.16,0.66,640.64
1991,290,38349.45,15.44,-0.10,606.05
1991,291,38174.13,17.27,2.92,752.99
1991,292,37999.75,13.51,1.57,684.29
1991,293,37826.32,4.81,-4.02,453.78
1991,294,37653.91,8.39,-6.90,364.40
1991,295,37482.56,13.57,-1.42,550.30
1991,296,37312.31,16.17,-1.67,540.39
1991,297,37143.22,18.65,1.38,674.79
1991,298,36975.33,19.48,4.69,853.09
1991,299,36808.69,19.94,7.40,1029.35
1991,300,36643.37,18.36,5.95,931.21
1991,301,36479.40,9.68,0.66,640.84
1991,302,36316.84,8.51,-5.87,394.14
1991,303,36155.75,11.80,-5.46,406.77
1991,304,35996.19,10.67,0.09,614.91
1991,305,35838.20,11.93,4.57,845.91
1991,306,35681.86,11.51,5.59,908.34
1991,307,35527.22,9.30,0.67,641.14
1991,308,35374.34,3.32,-4.80,427.71
1991,309,35223.27,1.97,-8.75,315.42
1991,310,35074.09,4.94,-8.41,324.02
1991,311,34926.86,3.76,-5.07,419.14
1991,312,34781.64,0.00,-5.52,404.85
1991,313,34638.49,2.01,-8.74,315.62
1991,314,34497.48,5.02,-9.17,305.19
1991,315,34358.68,3.22,-4.40,440.90
1991,316,34222.15,1.03,-3.87,458.75
1991,317,34087.96,1.79,-3.76,462.57
1991,318,33956.18,5.01,-2.53,507.20
1991,319,33826.87,6.64,-3.09,486.45
1991,320,33700.11,4.79,-5.22,414.16
1991,321,33575.96,0.24,-7.58,345.55
1991,322,33454.49,8.26,-6.91,363.89
1991,323,33335.77,15.44,-3.33,477.64
1991,324,33219.87,18.35,3.20,768.43
1991,325,33106.86,11.41,2.87,750.59
1991,326,32996.80,6.78,4.37,834.56
1991,327,32889.76,9.10,3.36,776.90
1991,328,32785.81,5.66,0.47,631.97
1991,329,32685.02,0.03,-3.77,462.14
1991,330,32587.44,-2.71,-7.38,351.04
1991,331,32493.15,0.34,-11.30,257.74
1991,332,32402.21,3.87,-7.49,348.05
1991,333,32314.67,4.44,-4.21,447.24
1991,334,32230.60,10.12,-1.44,549.72
1991,335,32150.06,6.98,-0.38,594.17
1991,336,32073.11,1.94,-6.46,376.75
1991,337,31999.80,-0.26,-10.96,264.83
1991,338,31930.18,-3.97,-14.73,194.97
1991,339,31864.31,-10.01,-18.53,141.68
1991,340,31802.24,-5.77,-17.08,160.26
1991,341,31744.00,-0.12,-14.48,199.11
1991,342,31689.66,4.50,-7.43,349.78
1991,343,31639.24,5.92,-3.19,482.59
1991,344,31592.79,2.78,-6.19,384.78
1991,345,31550.34,3.58,-7.93,336.43
1991,346,31511.94,6.35,-7.78,340.18
1991,347,31477.60,6.12,-3.02,488.89
1991,348,31447.36,4.07,-2.24,518.25
1991,349,31421.24,-4.51,-8.95,310.52
1991,350,31399.26,-10.64,-17.16,159.26
1991,351,31381.44,-10.69,-22.33,101.89
1991,352,31367.79,-9.18,-18.64,140.37
1991,353,31358.33,-8.32,-19.34,132.19
1991,354,31353.07,-2.45,-15.96,176.04
1991,355,31352.00,0.02,-11.25,258.89
1991,356,31355.13,-0.83,-11.75,248.55
1991,357,31362.46,-1.62,-11.36,256.54
1991,358,31373.97,-7.64,-15.09,189.27
1991,359,31389.67,-8.76,-21.25,112.04
1991,360,31409.53,-3.70,-20.63,118.28
1991,361,31433.55,-1.80,-15.39,184.59
1991,362,31461.70,1.43,-15.59,181.61
1991,363,31493.96,1.92,-11.16,260.64
1991,364,31530.30,-1.95,-10.17,282.17
1991,365,31570.69,-0.66,-16.10,174.02
1992,1,31615.31,1.85,-15.52,182.73
1992,2,31663.73,1.17,-14.18,204.02
1992,3,31716.10,2.60,-9.91,287.91
1992,4,31772.38,2.08,-4.53,436.41
1992,5,31832.52,4.17,-2.89,493.72
1992,6,31896.49,1.24,-2.75,498.78
1992,7,31964.22,-0.79,-6.19,384.61
1992,8,32035.68,-1.96,-13.07,223.42
1992,9,32110.80,-0.69,-12.68,230.72
1992,10,32189.54,-2.75,-11.54,252.92
1992,11,32271.83,-9.83,-15.44,183.81
1992,12,32357.63,-2.43,-19.19,133.96
1992,13,32446.86,3.58,-13.14,222.11
1992,14,32539.47,3.01,-6.41,378.32
1992,15,32635.40,-10.39,-17.98,148.46
1992,16,32734.58,-15.98,-23.68,90.29
1992,17,32836.94,-11.59,-26.29,71.26
1992,18,32942.43,-12.00,-23.49,91.90
1992,19,33050.98,-13.29,-25.84,74.28
1992,20,33162.51,-9.83,-22.08,104.16
1992,21,33276.96,-8.51,-21.25,112.04
1992,22,33394.27,-3.69,-18.63,140.56
1992,23,33514.36,3.38,-14.58,197.40
1992,24,33637.16,0.48,-11.89,245.88
1992,25,33762.61,-12.61,-22.66,98.88
1992,26,33890.64,-10.45,-20.59,118.64
1992,27,34021.19,-7.45,-21.57,108.95
1992,28,34154.17,-3.16,-17.74,151.58
1992,29,34289.53,1.68,-13.03,224.17
1992,30,34427.19,0.72,-9.39,300.11
1992,31,34567.09,-0.23,-5.71,399.13
1992,32,34709.17,-7.04,-12.20,239.83
1992,33,34853.36,-7.60,-15.82,178.14
1992,34,34999.59,-4.89,-15.19,187.71
1992,35,35147.79,-4.57,-14.24,202.97
1992,36,35297.91,-7.89,-17.45,155.36
1992,37,35449.88,-5.95,-20.90,115.51
1992,38,35603.65,-4.16,-17.68,152.31
1992,39,35759.14,-4.36,-11.50,253.68
1992,40,35916.30,-7.97,-16.44,169.11
1992,41,36075.08,-5.82,-24.31,85.31
1992,42,36235.40,-3.11,-20.79,116.62
1992,43,36397.23,-9.07,-24.80,81.66
1992,44,36560.49,-2.18,-25.01,80.14
1992,45,36725.14,-0.53,-14.83,193.49
1992,46,36891.12,0.44,-14.40,200.46
1992,47,37058.39,3.37,-9.50,297.33
1992,48,37226.88,3.81,-6.92,363.71
1992,49,37396.55,4.42,-5.43,407.58
1992,50,37567.35,3.74,-2.69,501.22
1992,51,37739.23,1.71,-5.15,416.34
1992,52,37912.15,-0.70,-10.02,285.54
1992,53,38086.06,-1.59,-12.27,238.42
1992,54,38260.91,-0.12,-9.01,309.03
1992,55,38436.66,-1.30,-9.93,287.52
1992,56,38613.27,-1.40,-7.61,344.84
1992,57,38790.70,1.33,-6.57,373.59
1992,58,38968.90,-0.42,-10.01,285.61
1992,59,39147.84,-1.86,-17.04,160.83
1992,60,39327.48,-8.44,-21.27,111.77
1992,61,39507.77,-5.99,-23.75,89.71
1992,62,39688.68,-0.76,-19.56,129.75
1992,63,39870.19,2.15,-14.89,192.40
1992,64,40052.24,4.46,-12.91,226.42
1992,65,40234.80,6.79,-9.94,287.20
1992,66,40417.85,4.02,-6.90,364.35
1992,67,40601.34,3.31,-4.08,451.53
1992,68,40785.25,6.54,-1.08,564.54
1992,69,40969.54,7.40,-0.83,574.61
1992,70,41154.18,7.26,0.27,622.81
1992,71,41339.14,7.34,-2.21,519.16
1992,72,41524.39,-5.90,-14.84,193.21
1992,73,41709.90,-8.24,-19.78,127.27
1992,74,41895.64,-8.80,-19.41,131.44
1992,75,42081.58,-8.30,-18.63,140.55
1992,76,42267.69,-3.61,-17.67,152.46
1992,77,42453.94,-0.94,-13.77,210.96
1992,78,42640.31,-3.54,-15.08,189.45
1992,79,42826.76,-0.49,-13.13,222.44
1992,80,43013.26,-1.04,-13.94,208.07
1992,81,43199.80,-2.85,-14.68,195.81
1992,82,43386.33,-3.48,-16.84,163.51
1992,83,43572.84,-2.97,-13.73,211.65
1992,84,43759.29,-1.29,-15.93,176.47
1992,85,43945.65,4.92,-14.93,191.81
