Latitude: 43.950917  Longitude: -71.728739
X & Y on Lambert Conformal Conic: 2122666.36 516890.35
Tile: 11935
Elevation: 541 meters
All years; all variables; Daymet Software Version 4.0
How to cite: Thornton; M.M.; R. Shrestha; Y. Wei; P.E. Thornton; S-C. Kao; and B.E. Wilson. 2022. Daymet: Daily Surface Weather Data on a 1-km Grid for North America; Version 4 R1. ORNL DAAC; Oak Ridge; Tennessee; USA. https://doi.org/10.3334/ORNLDAAC/2129
year,yday,dayl (s),tmax (deg c),tmin (deg c),vp (Pa)
1990,220,50889.58,25.32,15.30,1738.10
1990,221,50734.61,25.02,12.05,1406.02
1990,222,50577.94,22.55,13.49,1545.57
1990,223,50419.63,23.39,16.06,1824.02
1990,224,50259.73,25.64,15.40,1748.64
1990,225,50098.31,24.98,13.19,1515.40
1990,226,49935.42,22.15,13.39,1535.90
1990,227,49771.11,23.61,9.77,1208.33
1990,228,49605.44,24.83,12.77,1474.90
1990,229,49438.46,27.18,13.47,1543.84
1990,230,49270.22,26.93,14.15,1613.05
1990,231,49100.78,20.66,11.04,1315.43
1990,232,48930.19,19.44,5.32,891.69
1990,233,48758.48,21.24,5.28,889.22
1990,234,48585.72,23.40,6.76,984.70
1990,235,48411.94,23.63,8.94,1142.86
1990,236,48237.20,23.23,12.49,1447.83
1990,237,48061.53,22.45,14.32,1631.20
1990,238,47884.98,26.88,14.92,1695.69
1990,239,47707.59,27.35,14.44,1643.70
1990,240,47529.41,25.51,13.34,1530.31
1990,241,47350.47,23.33,13.93,1590.76
1990,242,47170.81,22.47,9.07,1153.27
1990,243,46990.48,24.27,7.00,1001.07
1990,244,46809.50,24.02,8.55,1112.91
1990,245,46627.92,23.66,11.02,1313.52
1990,246,46445.77,19.86,8.36,1099.02
1990,247,46263.09,20.99,4.98,870.70
1990,248,46079.91,22.19,7.84,1060.86
1990,249,45896.27,22.13,11.75,1378.95
1990,250,45712.19,19.60,11.28,1336.36
1990,251,45527.72,16.77,1.75,692.99
1990,252,45342.88,18.93,2.27,718.95
1990,253,45157.70,20.65,5.60,909.15
1990,254,44972.22,21.98,10.60,1277.15
1990,255,44786.46,20.28,10.47,1266.52
1990,256,44600.46,23.21,12.41,1440.50
1990,257,44414.25,20.06,13.55,1551.24
1990,258,44227.85,19.17,12.37,1436.16
1990,259,44041.29,12.22,5.39,896.26
1990,260,43854.60,8.82,1.43,677.21
1990,261,43667.82,8.28,0.12,616.16
1990,262,43480.97,13.92,0.25,622.12
1990,263,43294.07,12.98,3.36,777.11
1990,264,43107.16,13.55,5.03,873.60
1990,265,42920.26,13.02,5.61,909.47
1990,266,42733.41,14.43,6.61,974.66
1990,267,42546.62,12.48,3.69,795.40
1990,268,42359.94,16.59,1.96,703.63
1990,269,42173.38,17.46,4.39,835.66
1990,270,41986.98,19.34,6.68,979.66
1990,271,41800.76,21.34,7.91,1066.00
1990,272,41614.76,19.39,8.65,1120.76
1990,273,41429.00,15.29,8.40,1101.82
1990,274,41243.52,13.44,4.00,812.83
1990,275,41058.34,11.94,1.53,682.00
1990,276,40873.49,15.12,-0.10,606.20
1990,277,40689.02,16.22,2.33,722.52
1990,278,40504.94,16.63,3.92,808.29
1990,279,40321.29,24.02,4.67,852.20
1990,280,40138.11,24.09,8.28,1092.59
1990,281,39955.42,19.17,10.24,1246.84
1990,282,39773.27,14.02,9.27,1168.95
1990,283,39591.69,12.72,8.52,1110.55
1990,284,39410.71,14.94,7.90,1065.27
1990,285,39230.37,20.32,9.66,1199.33
1990,286,39050.71,19.35,13.58,1554.92
1990,287,38871.76,19.06,13.54,1550.42
1990,288,38693.57,16.42,7.14,1010.83
1990,289,38516.18,13.36,2.01,706.07
1990,290,38339.63,17.10,-0.93,570.69
1990,291,38163.95,18.79,3.17,766.56
1990,292,37989.20,10.20,1.66,688.63
1990,293,37815.42,10.59,-3.32,478.11
1990,294,37642.65,13.70,-2.94,491.99
1990,295,37470.94,12.84,0.25,621.93
1990,296,37300.33,11.20,4.72,855.20
1990,297,37130.88,11.90,4.95,868.99
1990,298,36962.64,9.43,-0.62,583.55
1990,299,36795.65,5.68,-1.27,556.63
1990,300,36629.97,5.50,-5.30,411.61
1990,301,36465.66,4.59,-5.10,418.05
1990,302,36302.75,3.68,-3.15,484.27
1990,303,36141.32,9.29,-3.62,467.59
1990,304,35981.41,8.96,-1.65,541.03
1990,305,35823.09,12.77,-3.46,473.14
1990,306,35666.41,15.78,-1.36,552.85
1990,307,35511.43,19.15,3.86,805.28
1990,308,35358.22,18.05,5.45,899.42
1990,309,35206.83,6.59,0.40,628.65
1990,310,35057.32,5.35,-0.47,590.15
1990,311,34909.77,2.08,-3.29,479.31
1990,312,34764.22,0.61,-5.42,407.89
1990,313,34620.76,5.03,-7.15,357.22
1990,314,34479.44,2.99,-3.88,458.40
1990,315,34340.33,0.11,-3.43,474.29
1990,316,34203.49,-3.46,-8.37,324.99
1990,317,34069.00,-4.06,-11.25,258.75
1990,318,33936.92,3.38,-9.00,309.31
1990,319,33807.33,11.45,-6.04,389.26
1990,320,33680.28,14.52,-1.79,535.46
1990,321,33555.85,7.22,-1.68,540.16
1990,322,33434.11,1.46,-4.45,439.14
1990,323,33315.12,0.90,-5.69,399.60
1990,324,33198.95,2.83,-6.21,384.20
1990,325,33085.68,4.80,-3.36,476.56
1990,326,32975.36,4.85,-5.40,408.52
1990,327,32868.08,4.88,-3.89,458.25
1990,328,32763.89,5.47,-1.94,529.72
1990,329,32662.86,7.28,-3.46,472.99
1990,330,32565.06,4.08,-5.20,414.88
1990,331,32470.54,8.28,-5.90,393.45
1990,332,32379.39,15.78,0.35,626.54
1990,333,32291.64,7.84,-1.48,548.15
1990,334,32207.38,0.28,-6.34,380.18
1990,335,32126.65,4.69,-7.77,340.48
1990,336,32049.51,4.49,-6.31,381.08
1990,337,31976.03,1.97,-9.17,305.33
1990,338,31906.25,3.32,-7.40,350.57
1990,339,31840.22,-1.78,-7.02,360.84
1990,340,31777.99,-0.89,-12.32,237.40
1990,341,31719.62,2.06,-9.32,301.73
1990,342,31665.14,2.34,-5.82,395.65
1990,343,31614.60,2.81,-7.12,358.22
1990,344,31568.04,1.98,-8.43,323.48
1990,345,31525.50,-5.35,-13.59,214.20
1990,346,31487.00,-0.30,-13.59,214.15
1990,347,31452.57,4.07,-10.53,274.12
1990,348,31422.26,-3.82,-13.21,220.84
1990,349,31396.08,-1.34,-14.85,193.13
1990,350,31374.04,0.59,-11.08,262.30
1990,351,31356.18,2.08,-6.19,384.70
1990,352,31342.50,3.97,-7.90,337.06
1990,353,31333.02,2.29,-4.15,449.13
1990,354,31327.74,0.50,-11.72,249.31
1990,355,31326.67,4.63,-9.07,307.71
1990,356,31329.81,9.74,-0.57,585.66
1990,357,31337.15,11.45,1.20,666.24
1990,358,31348.70,2.37,-4.80,427.75
1990,359,31364.43,-4.66,-13.32,219.03
1990,360,31384.35,-5.54,-13.54,214.99
1990,361,31408.42,-6.62,-16.94,162.20
1990,362,31436.64,-2.47,-14.60,197.18
1990,363,31468.97,4.78,-7.70,342.42
1990,364,31505.40,6.89,-1.42,550.54
1990,365,31545.89,-1.15,-12.40,235.84
1991,1,31590.62,-4.29,-18.66,140.19
1991,2,31639.16,0.11,-12.48,234.48
1991,3,31691.65,-4.14,-11.41,255.56
1991,4,31748.07,-5.15,-15.36,185.15
1991,5,31808.35,-2.59,-13.71,212.03
1991,6,31872.47,-1.54,-10.72,269.93
1991,7,31940.37,-7.18,-11.35,256.79
1991,8,32011.99,-8.64,-20.73,117.26
1991,9,32087.29,-1.96,-18.41,143.15
1991,10,32166.22,-5.23,-16.36,170.30
1991,11,32248.70,-9.31,-21.31,111.41
1991,12,32334.70,-4.24,-18.30,144.51
1991,13,32424.14,-6.18,-12.91,226.41
1991,14,32516.97,-4.06,-18.91,137.16
1991,15,32613.12,0.50,-13.84,209.87
1991,16,32712.53,2.14,-4.63,433.38
1991,17,32815.14,2.64,-4.39,441.14
1991,18,32920.87,-1.59,-6.43,377.75
1991,19,33029.66,-3.01,-16.07,174.52
1991,20,33141.45,1.54,-12.10,241.76
1991,21,33256.17,-9.68,-16.44,169.11
1991,22,33373.74,-13.38,-23.50,91.74
1991,23,33494.10,-6.67,-24.85,81.30
1991,24,33617.19,-5.20,-19.61,129.20
1991,25,33742.93,-12.42,-23.53,91.54
1991,26,33871.25,-6.95,-24.55,83.50
1991,27,34002.08,-1.35,-19.89,126.13
1991,28,34135.36,1.64,-12.59,232.39
1991,29,34271.02,1.87,-10.56,273.49
1991,30,34408.99,1.35,-8.73,315.92
1991,31,34549.21,-3.47,-10.67,271.02
1991,32,34691.60,-9.02,-19.05,135.51
1991,33,34836.10,5.62,-22.36,101.61
1991,34,34982.65,10.44,-11.94,244.93
1991,35,35131.18,10.45,-4.72,430.34
1991,36,35281.63,9.34,-2.54,506.84
1991,37,35433.93,3.74,-2.53,507.08
1991,38,35588.03,2.79,-1.53,545.82
1991,39,35743.86,5.50,-2.47,509.27
1991,40,35901.36,5.08,-7.35,351.89
1991,41,36060.47,1.67,-8.88,312.20
1991,42,36221.14,-6.18,-15.97,176.00
1991,43,36383.31,-9.32,-21.94,105.42
1991,44,36546.92,-1.88,-18.60,140.85
1991,45,36711.92,-0.78,-13.13,222.31
1991,46,36878.26,-0.83,-7.54,346.67
1991,47,37045.87,-9.16,-19.89,126.10
1991,48,37214.72,-1.88,-19.53,130.09
1991,49,37384.75,1.06,-17.73,151.66
1991,50,37555.91,2.98,-12.17,240.39
1991,51,37728.15,5.46,-3.84,459.80
1991,52,37901.43,4.08,-3.58,468.84
1991,53,38075.69,5.75,-6.14,386.08
1991,54,38250.91,-8.02,-19.48,130.63
1991,55,38427.02,-5.81,-18.51,141.99
1991,56,38604.00,-1.93,-14.09,205.61
1991,57,38781.79,-2.38,-15.75,179.23
1991,58,38960.36,-3.27,-15.04,190.10
1991,59,39139.66,0.59,-16.24,172.03
1991,60,39319.67,8.99,-10.40,277.02
1991,61,39500.33,9.66,-0.04,608.99
1991,62,39681.61,6.65,-0.04,608.97
1991,63,39863.48,2.46,-1.40,551.21
1991,64,40045.90,3.25,-4.71,430.47
1991,65,40228.84,6.66,-6.84,366.02
1991,66,40412.25,4.20,-6.54,374.51
1991,67,40596.12,-3.55,-13.06,223.62
1991,68,40780.40,-3.70,-14.39,200.50
1991,69,40965.06,-4.15,-11.96,244.48
1991,70,41150.08,-2.21,-11.09,262.16
1991,71,41335.41,0.11,-8.86,312.75
1991,72,41521.03,4.64,-7.11,358.35
1991,73,41706.92,1.41,-4.79,427.95
1991,74,41893.03,3.29,-3.61,467.72
1991,75,42079.34,4.52,-6.55,374.20
1991,76,42265.82,7.15,-8.08,332.40
1991,77,42452.45,4.97,-6.12,386.71
1991,78,42639.19,4.48,-3.17,483.64
1991,79,42826.01,2.30,-3.62,467.40
1991,80,43012.89,3.54,-9.13,306.15
1991,81,43199.80,4.51,-5.87,394.18
1991,82,43386.70,0.14,-4.67,432.02
1991,83,43573.58,2.22,-3.71,464.17
1991,84,43760.41,3.48,-2.41,511.69
1991,85,43947.14,6.51,-1.99,527.64
1991,86,44133.77,8.09,-2.21,519.15
1991,87,44320.25,13.43,-1.40,551.42
1991,88,44506.57,7.09,-3.39,475.61
1991,89,44692.68,2.80,-5.23,413.96
1991,90,44878.56,4.06,-10.77,268.95
1991,91,45064.18,3.60,-7.20,356.07
1991,92,45249.52,5.37,-2.88,493.95
1991,93,45434.53,8.18,-4.94,423.05
1991,94,45619.20,16.43,-4.76,402.17
1991,95,45803.48,17.52,-0.71,539.72
1991,96,45987.34,19.84,1.59,684.94
1991,97,46170.76,23.53,5.43,808.41
1991,98,46353.70,21.93,4.67,851.90
1991,99,46536.12,19.05,7.31,1023.15
1991,100,46717.99,9.60,1.59,684.81
1991,101,46899.28,3.95,-1.86,532.76
1991,102,47079.94,4.72,-4.23,446.62
1991,103,47259.94,6.77,-4.92,423.89
1991,104,47439.25,11.83,-6.36,360.97
1991,105,47617.82,9.14,-1.49,547.44
1991,106,47795.61,11.35,0.82,648.14
1991,107,47972.59,9.44,0.82,648.12
1991,108,48148.71,6.98,0.00,610.69
1991,109,48323.92,12.16,-2.66,472.90
1991,110,48498.19,10.86,-2.15,521.46
1991,111,48671.47,6.65,-0.40,593.26
1991,112,48843.72,7.57,1.42,676.51
1991,113,49014.88,13.38,1.19,665.73
1991,114,49184.91,16.51,-0.84,574.29
1991,115,49353.76,15.14,-0.13,604.76
1991,116,49521.38,19.67,-0.93,551.16
1991,117,49687.71,19.79,1.36,656.05
1991,118,49852.72,15.69,-0.48,589.52
1991,119,50016.33,19.93,1.38,655.24
1991,120,50178.50,13.21,3.49,784.25
1991,121,50339.18,17.94,4.46,839.47
1991,122,50498.29,13.94,4.59,847.61
1991,123,50655.80,9.50,2.82,747.79
1991,124,50811.63,12.12,2.39,725.34
1991,125,50965.73,16.86,-0.52,585.22
1991,126,51118.04,11.03,2.16,713.81
1991,127,51268.49,12.21,3.73,797.51
1991,128,51417.03,12.16,4.10,818.77
1991,129,51563.58,15.18,-0.49,589.09
1991,130,51708.09,18.44,2.43,727.58
1991,131,51850.48,22.46,2.38,702.11
1991,132,51990.70,24.98,6.66,947.50
1991,133,52128.68,23.85,4.29,803.13
1991,134,52264.34,19.83,6.22,948.82
1991,135,52397.63,22.54,3.59,767.59
1991,136,52528.47,27.12,5.39,827.31
1991,137,52656.80,21.42,9.10,1155.19
1991,138,52782.54,15.24,2.93,753.60
1991,139,52905.63,18.27,-1.75,537.06
1991,140,53026.00,22.36,0.26,615.28
1991,141,53143.58,24.77,3.12,744.83
1991,142,53258.30,24.21,7.30,1022.52
1991,143,53370.09,23.09,4.23,825.96
1991,144,53478.90,28.04,8.92,1119.31
1991,145,53584.64,23.64,12.79,1476.09
1991,146,53687.25,20.60,7.66,1047.52
1991,147,53786.66,19.30,9.34,1174.47
1991,148,53882.82,23.37,12.07,1408.75
1991,149,53975.66,22.60,10.96,1308.46
1991,150,54065.11,22.51,8.97,1145.08
1991,151,54151.11,18.80,11.71,1375.25
1991,152,54233.61,21.02,11.31,1339.22
1991,153,54312.54,21.56,6.51,968.46
1991,154,54387.85,21.98,6.37,959.23
1991,155,54459.48,13.64,6.63,976.04
1991,156,54527.39,13.95,5.82,923.45
1991,157,54591.51,20.07,3.97,811.42
1991,158,54651.81,24.89,5.21,866.15
1991,159,54708.23,23.69,8.53,1111.77
1991,160,54760.73,23.09,4.69,849.81
1991,161,54809.28,26.52,7.70,1027.74
1991,162,54853.83,24.36,11.82,1385.06
1991,163,54894.35,21.41,10.70,1285.91
1991,164,54930.80,16.71,5.57,907.51
1991,165,54963.16,21.03,5.21,885.04
1991,166,54991.41,21.63,8.82,1133.62
1991,167,55015.51,16.28,12.10,1410.93
1991,168,55035.45,17.99,11.80,1383.08
1991,169,55051.21,25.19,11.06,1317.14
1991,170,55062.78,25.61,9.60,1194.52
1991,171,55070.16,28.07,10.60,1277.73
1991,172,55073.32,22.84,11.11,1321.39
1991,173,55072.28,19.88,9.39,1178.28
1991,174,55067.03,21.07,4.34,832.04
1991,175,55057.57,22.52,5.83,918.82
1991,176,55043.92,25.75,6.17,911.66
1991,177,55026.09,27.05,8.26,1039.76
1991,178,55004.08,29.13,12.53,1405.82
1991,179,54977.93,30.69,15.37,1715.67
1991,180,54947.64,24.01,15.49,1758.64
1991,181,54913.24,20.12,10.36,1256.86
1991,182,54874.77,19.44,3.55,787.70
1991,183,54832.25,23.48,4.52,819.25
1991,184,54785.71,22.82,6.87,992.63
1991,185,54735.20,22.67,8.52,1110.49
1991,186,54680.75,17.35,10.63,1280.38
1991,187,54622.40,19.23,12.16,1416.47
1991,188,54560.20,21.76,14.15,1613.06
1991,189,54494.20,23.43,14.29,1627.69
1991,190,54424.44,20.21,10.19,1243.34
1991,191,54350.98,22.21,6.56,971.64
1991,192,54273.87,22.20,7.14,1010.74
1991,193,54193.16,23.69,8.22,1088.29
1991,194,54108.92,18.16,10.31,1252.85
1991,195,54021.20,22.03,12.29,1428.46
1991,196,53930.07,24.92,8.62,1117.36
1991,197,53835.58,26.77,8.81,1115.02
1991,198,53737.79,27.37,10.50,1260.83
1991,199,53636.78,29.65,13.91,1588.52
1991,200,53532.61,30.87,15.99,1815.82
1991,201,53425.35,31.89,17.47,1985.64
1991,202,53315.06,28.26,16.77,1902.16
1991,203,53201.80,26.32,13.40,1537.00
1991,204,53085.66,28.43,14.74,1604.13
1991,205,52966.68,26.20,12.43,1384.32
1991,206,52844.96,25.71,10.80,1220.50
1991,207,52720.55,22.04,12.94,1491.53
1991,208,52593.51,23.22,12.66,1464.31
1991,209,52463.93,23.53,7.05,948.96
1991,210,52331.87,24.20,7.82,1002.62
1991,211,52197.40,23.88,7.83,979.90
1991,212,52060.58,24.65,10.08,1152.98
1991,213,51921.48,26.55,10.39,1143.73
1991,214,51780.18,25.71,11.79,1302.46
1991,215,51636.73,24.18,11.24,1285.65
1991,216,51491.20,17.87,11.99,1400.75
1991,217,51343.65,19.53,11.34,1341.70
1991,218,51194.16,21.76,11.27,1335.53
1991,219,51042.78,24.83,7.88,1007.95
1991,220,50889.58,25.94,9.40,1122.43
1991,221,50734.61,20.84,10.76,1291.57
1991,222,50577.94,20.84,12.53,1451.45
1991,223,50419.63,22.12,10.91,1304.28
1991,224,50259.73,24.42,11.47,1353.79
1991,225,50098.31,27.18,11.07,1318.31
1991,226,49935.42,27.27,12.08,1408.78
1991,227,49771.11,23.25,14.03,1600.43
1991,228,49605.44,25.29,14.03,1600.80
1991,229,49438.46,27.76,13.69,1565.38
1991,230,49270.22,24.33,15.26,1732.73
1991,231,49100.78,18.23,14.40,1639.22
1991,232,48930.19,20.13,11.15,1325.47
1991,233,48758.48,18.31,12.12,1413.40
1991,234,48585.72,22.95,12.58,1456.38
1991,235,48411.94,22.01,11.78,1381.79
1991,236,48237.20,20.51,8.86,1136.68
1991,237,48061.53,21.21,6.88,992.88
1991,238,47884.98,24.52,7.93,1067.20
1991,239,47707.59,26.69,10.84,1298.52
1991,240,47529.41,27.55,14.95,1698.72
1991,241,47350.47,26.85,14.75,1677.48
1991,242,47170.81,27.52,13.11,1507.88
1991,243,46990.48,21.73,10.29,1251.71
1991,244,46809.50,15.46,2.73,742.90
1991,245,46627.92,20.09,1.19,665.45
1991,246,46445.77,23.20,4.31,831.01
1991,247,46263.09,20.25,8.02,1073.58
1991,248,46079.91,21.92,8.90,1139.53
1991,249,45896.27,22.29,7.42,1030.34
1991,250,45712.19,23.29,7.42,1030.32
1991,251,45527.72,22.12,7.29,1021.20
1991,252,45342.88,21.88,6.12,942.34
1991,253,45157.70,24.28,9.22,1164.42
1991,254,44972.22,16.53,9.13,1157.52
1991,255,44786.46,15.32,2.23,717.34
1991,256,44600.46,18.04,0.47,631.75
1991,257,44414.25,18.36,3.36,777.34
1991,258,44227.85,17.85,7.97,1070.22
1991,259,44041.29,25.75,11.96,1397.72
1991,260,43854.60,24.79,15.34,1741.93
1991,261,43667.82,21.08,8.82,1133.28
1991,262,43480.97,16.35,8.20,1086.91
1991,263,43294.07,10.67,3.61,791.10
1991,264,43107.16,10.88,0.18,618.70
1991,265,42920.26,14.85,-2.34,514.26
1991,266,42733.41,13.60,1.56,683.40
1991,267,42546.62,14.36,2.80,746.87
1991,268,42359.94,12.51,3.64,792.85
1991,269,42173.38,13.53,6.66,978.48
1991,270,41986.98,10.91,2.63,737.89
1991,271,41800.76,9.62,-1.53,546.08
1991,272,41614.76,8.98,-2.18,520.59
1991,273,41429.00,10.87,-4.05,452.58
1991,274,41243.52,16.68,0.47,631.72
1991,275,41058.34,20.10,6.49,966.56
1991,276,40873.49,18.65,10.79,1293.53
1991,277,40689.02,19.04,7.72,1051.72
1991,278,40504.94,15.09,7.84,1060.75
1991,279,40321.29,14.53,8.15,1083.21
1991,280,40138.11,8.16,-0.40,593.23
1991,281,39955.42,11.03,-2.85,495.21
1991,282,39773.27,16.84,-1.49,547.55
1991,283,39591.69,16.78,2.23,716.94
1991,284,39410.71,9.20,3.89,806.49
1991,285,39230.37,7.78,2.74,743.81
1991,286,39050.71,7.02,-3.32,478.24
1991,287,38871.76,9.49,-3.37,476.46
1991,288,38693.57,11.15,-2.22,518.84
1991,289,38516.18,13.23,0.61,638.31
1991,290,38339.63,15.64,-0.12,605.23
1991,291,38163.95,17.55,2.81,747.58
1991,292,37989.20,13.92,1.84,697.32
1991,293,37815.42,5.22,-3.68,465.24
1991,294,37642.65,8.70,-6.74,368.73
1991,295,37470.94,13.92,-1.79,535.81
1991,296,37300.33,16.30,-1.66,540.88
1991,297,37130.88,18.86,1.27,669.47
1991,298,36962.64,19.72,4.54,844.16
1991,299,36795.65,20.28,7.37,1027.29
1991,300,36629.97,18.63,6.14,944.02
1991,301,36465.66,9.98,1.04,658.28
1991,302,36302.75,8.82,-5.82,395.68
1991,303,36141.32,12.23,-5.33,410.79
1991,304,35981.41,10.80,0.18,618.86
1991,305,35823.09,12.13,4.67,851.97
1991,306,35666.41,11.65,5.77,919.85
1991,307,35511.43,9.78,1.14,663.17
1991,308,35358.22,3.73,-4.46,438.91
1991,309,35206.83,2.33,-8.46,322.79
1991,310,35057.32,5.25,-8.25,328.09
1991,311,34909.77,4.05,-4.93,423.42
1991,312,34764.22,0.32,-5.26,412.99
1991,313,34620.76,2.04,-8.63,318.53
1991,314,34479.44,5.01,-9.14,305.95
1991,315,34340.33,3.38,-4.50,437.54
1991,316,34203.49,1.23,-3.61,467.96
1991,317,34069.00,2.01,-3.57,469.35
1991,318,33936.92,5.11,-2.40,511.96
1991,319,33807.33,6.77,-3.03,488.69
1991,320,33680.28,5.07,-4.77,428.75
1991,321,33555.85,0.54,-7.20,355.93
1991,322,33434.11,8.32,-6.75,368.53
1991,323,33315.12,15.51,-3.42,474.37
1991,324,33198.95,18.58,3.11,763.45
1991,325,33085.68,11.53,3.13,764.50
1991,326,32975.36,6.79,4.39,835.74
1991,327,32868.08,9.04,3.43,780.95
1991,328,32763.89,5.79,0.79,646.85
1991,329,32662.86,0.50,-3.39,475.74
1991,330,32565.06,-2.37,-6.95,362.98
1991,331,32470.54,0.46,-11.04,263.10
1991,332,32379.39,4.19,-7.52,347.25
1991,333,32291.64,4.67,-4.13,449.98
1991,334,32207.38,10.35,-1.49,547.68
1991,335,32126.65,7.03,-0.27,598.62
1991,336,32049.51,2.30,-5.60,402.43
1991,337,31976.03,-0.25,-10.88,266.53
1991,338,31906.25,-3.66,-14.12,205.08
1991,339,31840.22,-9.96,-18.06,147.52
1991,340,31777.99,-5.75,-16.99,161.50
1991,341,31719.62,-0.15,-14.55,197.87
1991,342,31665.14,4.40,-7.78,340.21
1991,343,31614.60,6.10,-3.14,484.58
1991,344,31568.04,2.97,-5.83,395.46
1991,345,31525.50,3.81,-8.04,333.46
1991,346,31487.00,6.40,-7.86,338.26
1991,347,31452.57,6.21,-3.33,477.83
1991,348,31422.26,4.13,-1.95,529.47
1991,349,31396.08,-4.17,-8.25,327.99
1991,350,31374.04,-10.28,-16.37,170.10
1991,351,31356.18,-10.72,-22.02,104.66
1991,352,31342.50,-8.83,-18.74,139.24
1991,353,31333.02,-8.14,-19.36,132.03
1991,354,31327.74,-2.38,-16.17,173.01
1991,355,31326.67,0.18,-11.23,259.27
1991,356,31329.81,-0.61,-11.54,252.81
1991,357,31337.15,-1.41,-11.45,254.60
1991,358,31348.70,-7.37,-14.63,196.61
1991,359,31364.43,-8.60,-21.20,112.48
1991,360,31384.35,-3.67,-20.72,117.31
1991,361,31408.42,-1.42,-15.69,180.03
1991,362,31436.64,1.62,-15.56,182.05
1991,363,31468.97,2.01,-11.18,260.32
1991,364,31505.40,-1.89,-9.75,291.58
1991,365,31545.89,-0.69,-16.11,173.94
1992,1,31590.62,1.94,-15.53,182.45
1992,2,31639.16,1.07,-14.22,203.39
1992,3,31691.65,2.58,-10.11,283.33
1992,4,31748.07,2.19,-4.80,427.64
1992,5,31808.35,4.24,-2.92,492.64
1992,6,31872.47,1.57,-2.54,506.78
1992,7,31940.37,-0.48,-5.55,404.14
1992,8,32011.99,-1.93,-12.66,230.92
1992,9,32087.29,-0.59,-12.82,228.03
1992,10,32166.22,-2.55,-11.25,258.87
1992,11,32248.70,-9.66,-15.03,190.21
1992,12,32334.70,-2.48,-19.19,133.92
1992,13,32424.14,3.55,-13.38,217.92
1992,14,32516.97,3.13,-6.23,383.48
1992,15,32613.12,-10.73,-17.48,154.97
1992,16,32712.53,-15.83,-23.28,93.60
1992,17,32815.14,-11.28,-26.12,72.39
1992,18,32920.87,-11.85,-23.29,93.52
1992,19,33029.66,-12.98,-25.55,76.26
1992,20,33141.45,-9.50,-22.16,103.37
1992,21,33256.17,-8.19,-21.06,113.90
1992,22,33373.74,-3.62,-18.62,140.69
1992,23,33494.10,3.47,-14.76,194.52
1992,24,33617.19,0.72,-11.22,259.40
1992,25,33742.93,-12.46,-22.44,100.89
1992,26,33871.25,-10.10,-20.50,119.53
1992,27,34002.08,-7.15,-21.63,108.30
1992,28,34135.36,-3.05,-18.01,148.15
1992,29,34271.02,1.91,-13.15,221.98
1992,30,34408.99,0.85,-9.71,292.65
1992,31,34549.21,0.25,-5.49,405.94
1992,32,34691.60,-6.99,-11.73,249.12
1992,33,34836.10,-7.57,-15.63,180.96
1992,34,34982.65,-4.63,-15.04,190.04
1992,35,35131.18,-4.33,-14.31,201.90
1992,36,35281.63,-7.75,-17.26,157.91
1992,37,35433.93,-5.65,-20.84,116.09
1992,38,35588.03,-3.95,-17.89,149.63
1992,39,35743.86,-4.08,-11.74,248.77
1992,40,35901.36,-7.87,-15.75,179.25
1992,41,36060.47,-5.67,-24.11,86.92
1992,42,36221.14,-2.72,-20.54,119.16
1992,43,36383.31,-9.25,-24.34,85.12
1992,44,36546.92,-2.04,-25.10,79.45
1992,45,36711.92,-0.25,-14.97,191.20
1992,46,36878.26,0.53,-14.53,198.32
1992,47,37045.87,3.45,-9.81,290.35
1992,48,37214.72,4.22,-6.69,370.27
1992,49,37384.75,4.63,-5.41,408.46
1992,50,37555.91,3.79,-2.79,497.37
1992,51,37728.15,1.92,-4.85,425.99
1992,52,37901.43,-0.39,-9.83,289.68
1992,53,38075.69,-1.43,-12.28,238.21
1992,54,38250.91,0.29,-9.05,308.10
1992,55,38427.02,-1.07,-10.02,285.48
1992,56,38604.00,-1.38,-7.78,340.29
1992,57,38781.79,1.64,-6.25,383.02
1992,58,38960.36,0.06,-9.44,298.84
1992,59,39139.66,-1.90,-16.70,165.50
1992,60,39319.67,-8.71,-20.56,118.97
1992,61,39500.33,-5.81,-23.53,91.52
1992,62,39681.61,-0.35,-19.58,129.46
1992,63,39863.48,2.55,-15.16,188.14
1992,64,40045.90,4.74,-12.80,228.33
1992,65,40228.84,7.22,-10.05,284.75
1992,66,40412.25,4.20,-7.06,359.79
1992,67,40596.12,3.28,-3.96,455.62
1992,68,40780.40,6.56,-1.06,565.29
1992,69,40965.06,7.55,-0.68,581.28
1992,70,41150.08,7.28,0.35,626.27
1992,71,41335.41,7.63,-1.59,543.74
1992,72,41521.03,-5.78,-14.34,201.39
1992,73,41706.92,-7.80,-19.27,133.04
1992,74,41893.03,-8.33,-19.04,135.63
1992,75,42079.34,-7.91,-18.35,143.87
1992,76,42265.82,-3.28,-17.49,154.83
1992,77,42452.45,-0.57,-13.81,210.36
1992,78,42639.19,-3.13,-14.66,196.10
1992,79,42826.01,-0.18,-12.95,225.68
1992,80,43012.89,-0.71,-13.85,209.65
1992,81,43199.80,-2.43,-14.35,201.16
1992,82,43386.70,-3.05,-16.63,166.44
1992,83,43573.58,-2.55,-13.52,215.45
1992,84,43760.41,-0.81,-15.78,178.81
1992,85,43947.14,5.23,-14.95,191.57
