scenario,member_or_default,event_id,operator,model_level,threshold_gsi21,direction,crossing_sequence,crossing_ordinal,crossing_date,inside_event_window
BASE,GSI-4837,2024-rising,EVENT_YEAR_RELATIVE,0.90,0.55616865175958263,falling,12,739338.897307192,2025-03-28,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,1,738522.767301148,2023-01-02,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,2,738536.719641697,2023-01-16,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,3,738549.435036390,2023-01-29,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,4,738550.788848311,2023-01-30,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,5,738556.606864551,2023-02-05,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,6,738569.166856090,2023-02-18,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,7,738589.733572377,2023-03-10,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,8,738615.893090515,2023-04-05,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,9,738895.883796357,2024-01-10,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,10,738902.785211557,2024-01-17,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,11,738960.178167385,2024-03-15,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,12,738974.520762646,2024-03-29,False
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,rising,13,739277.299314315,2025-01-26,True
BASE,GSI-4837,2025-falling,ABSOLUTE_0_5,0.50,0.5,falling,14,739341.037612561,2025-03-31,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,1,738522.679828117,2023-01-02,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,2,738536.866297528,2023-01-16,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,3,738549.332537550,2023-01-29,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,4,738550.931965559,2023-01-30,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,5,738556.514719975,2023-02-05,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,6,738569.231001098,2023-02-18,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,7,738589.633363838,2023-03-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,8,738616.046383900,2023-04-06,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,9,738895.677345387,2024-01-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,10,738902.915604533,2024-01-17,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,11,738960.066422168,2024-03-15,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,12,738974.664181477,2024-03-29,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,13,739277.235169307,2025-01-26,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,14,739341.117756684,2025-03-31,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,1,738167.776459722,2022-01-12,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,2,738188.305217973,2022-02-02,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,3,738193.217268523,2022-02-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,4,738236.086652538,2022-03-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,5,738492.226653128,2022-12-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,6,738500.519353405,2022-12-11,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,7,738501.500000692,2022-12-12,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,8,738637.009762992,2023-04-27,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,9,738826.919670624,2023-11-02,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,10,738828.030820141,2023-11-04,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,11,738832.923278292,2023-11-08,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,12,738846.504715508,2023-11-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,13,738884.788667512,2023-12-30,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,14,738917.243459582,2024-02-01,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,15,738919.540335062,2024-02-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,16,738998.993372302,2024-04-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,17,739163.003217091,2024-10-04,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,18,739171.541640408,2024-10-12,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,19,739267.747113378,2025-01-16,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,20,739365.966271697,2025-04-24,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,21,739527.756851579,2025-10-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,22,739539.953600777,2025-10-15,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,23,739542.950310284,2025-10-18,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,24,739543.022197271,2025-10-19,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,25,739575.012015225,2025-11-20,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,26,739595.188010607,2025-12-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,27,739608.174355466,2025-12-23,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,28,739635.510347734,2026-01-19,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,29,739636.132247084,2026-01-20,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,30,739655.879294484,2026-02-08,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,31,739663.212817403,2026-02-16,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,32,739683.675111666,2026-03-08,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,1,738209.416558363,2022-02-23,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,2,738231.058572604,2022-03-17,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,3,738505.482024157,2022-12-16,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,4,738631.022828621,2023-04-21,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,5,738886.903916201,2024-01-01,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,6,738913.356095228,2024-01-28,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,7,738922.004884193,2024-02-06,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,8,738990.066775398,2024-04-14,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,9,739270.960831525,2025-01-19,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,10,739353.426795295,2025-04-12,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,rising,11,739624.252131045,2026-01-08,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.20,0.19877819032036304,falling,12,739629.199520196,2026-01-13,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,1,738210.582228995,2022-02-24,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,2,738214.478888705,2022-02-28,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,3,738215.364187907,2022-03-01,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,4,738229.979814159,2022-03-15,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,5,738508.109613545,2022-12-19,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,6,738579.504354702,2023-02-28,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,7,738582.073685746,2023-03-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,8,738628.395846509,2023-04-18,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,9,738888.341674639,2024-01-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,10,738912.107347556,2024-01-27,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,11,738923.233806150,2024-02-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,12,738986.601230997,2024-04-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,rising,13,739272.017241811,2025-01-21,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.25,0.24847273790045379,falling,14,739351.305947006,2025-04-10,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,rising,1,738509.300431227,2022-12-20,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,falling,2,738578.084196452,2023-02-27,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,rising,3,738583.789001455,2023-03-04,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,falling,4,738625.786727968,2023-04-15,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,rising,5,738889.609302448,2024-01-04,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,falling,6,738910.764870798,2024-01-25,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,rising,7,738929.662386085,2024-02-13,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,falling,8,738983.766217683,2024-04-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,rising,9,739273.060827310,2025-01-22,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.30,0.29816728548054455,falling,10,739348.005034449,2025-04-07,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,1,738515.983926541,2022-12-26,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,2,738573.082251619,2023-02-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,3,738586.633219154,2023-03-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,4,738620.708034467,2023-04-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,5,738892.180134513,2024-01-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,6,738907.659226537,2024-01-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,7,738933.249453983,2024-02-17,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,8,738942.514232484,2024-02-26,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,9,738955.307031677,2024-03-10,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,10,738979.538162906,2024-04-03,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,rising,11,739275.147998308,2025-01-24,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.40,0.39755638064072607,falling,12,739344.092768109,2025-04-03,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,rising,1,738558.949379102,2023-02-07,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,falling,2,738566.851311039,2023-02-15,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,rising,3,738592.374911924,2023-03-13,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,falling,4,738611.044677595,2023-04-01,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,rising,5,738968.735052685,2024-03-23,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,falling,6,738971.455129998,2024-03-26,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,rising,7,739279.322340305,2025-01-28,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.60,0.59633457096108911,falling,8,739337.355996101,2025-03-27,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,rising,1,738562.717118975,2023-02-11,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,falling,2,738563.106552350,2023-02-12,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,rising,3,738596.938783502,2023-03-17,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,falling,4,738606.127632995,2023-03-27,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,rising,5,739281.409511303,2025-01-30,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.70,0.69572366612127057,falling,6,739333.758225647,2025-03-23,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.74541821370136141,rising,1,738598.714595665,2023-03-19,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.74541821370136141,falling,2,738603.607960547,2023-03-24,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.74541821370136141,rising,3,739282.453096803,2025-01-31,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.75,0.74541821370136141,falling,4,739331.249344271,2025-03-21,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.79511276128145214,rising,1,738600.961612361,2023-03-21,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.79511276128145214,falling,2,738601.033596736,2023-03-22,False
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.79511276128145214,rising,3,739283.496682302,2025-02-01,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.80,0.79511276128145214,falling,4,739328.840093990,2025-03-18,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.90,0.89450185644163371,rising,1,739285.588845191,2025-02-03,True
BASE,GSI-4837,2025-falling,EVENT_YEAR_RELATIVE,0.90,0.89450185644163371,falling,2,739322.602147841,2025-03-12,True
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,1,738522.767301148,2023-01-02,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,2,738536.719641697,2023-01-16,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,3,738549.435036390,2023-01-29,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,4,738550.788848311,2023-01-30,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,5,738556.606864551,2023-02-05,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,6,738569.166856090,2023-02-18,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,7,738589.733572377,2023-03-10,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,8,738615.893090515,2023-04-05,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,9,738895.883796357,2024-01-10,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,10,738902.785211557,2024-01-17,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,11,738960.178167385,2024-03-15,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,12,738974.520762646,2024-03-29,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,rising,13,739277.299314315,2025-01-26,False
BASE,GSI-4837,2025-rising,ABSOLUTE_0_5,0.50,0.5,falling,14,739341.037612561,2025-03-31,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,1,738522.679828117,2023-01-02,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,2,738536.866297528,2023-01-16,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,3,738549.332537550,2023-01-29,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,4,738550.931965559,2023-01-30,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,5,738556.514719975,2023-02-05,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,6,738569.231001098,2023-02-18,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,7,738589.633363838,2023-03-10,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,8,738616.046383900,2023-04-06,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,9,738895.677345387,2024-01-10,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,10,738902.915604533,2024-01-17,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,11,738960.066422168,2024-03-15,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,12,738974.664181477,2024-03-29,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,rising,13,739277.235169307,2025-01-26,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.50,0.49694547580090759,falling,14,739341.117756684,2025-03-31,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,1,738167.776459722,2022-01-12,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,2,738188.305217973,2022-02-02,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,3,738193.217268523,2022-02-07,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,4,738236.086652538,2022-03-22,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,5,738492.226653128,2022-12-03,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,6,738500.519353405,2022-12-11,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,7,738501.500000692,2022-12-12,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,8,738637.009762992,2023-04-27,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,9,738826.919670624,2023-11-02,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,10,738828.030820141,2023-11-04,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,11,738832.923278292,2023-11-08,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,12,738846.504715508,2023-11-22,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,13,738884.788667512,2023-12-30,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,14,738917.243459582,2024-02-01,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,15,738919.540335062,2024-02-03,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,16,738998.993372302,2024-04-22,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,17,739163.003217091,2024-10-04,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,18,739171.541640408,2024-10-12,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,19,739267.747113378,2025-01-16,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,20,739365.966271697,2025-04-24,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,21,739527.756851579,2025-10-03,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,22,739539.953600777,2025-10-15,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,23,739542.950310284,2025-10-18,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,24,739543.022197271,2025-10-19,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,25,739575.012015225,2025-11-20,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,26,739595.188010607,2025-12-10,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,27,739608.174355466,2025-12-23,True
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,28,739635.510347734,2026-01-19,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,29,739636.132247084,2026-01-20,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,30,739655.879294484,2026-02-08,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,rising,31,739663.212817403,2026-02-16,False
BASE,GSI-4837,2025-rising,EVENT_YEAR_RELATIVE,0.10,0.099389095160181518,falling,32,739683.675111666,2026-03-08,False
